node1,node2,time
162,165,113
162,166,113
179,181,113
185,186,113
217,224,113
13,30,114
37,45,114
55,120,114
57,58,114
58,110,114
76,84,114
76,206,114
77,80,114
95,104,114
97,99,114
97,109,114
97,116,114
126,174,114
128,213,114
153,155,114
153,179,114
155,164,114
155,179,114
157,162,114
157,165,114
162,165,114
162,166,114
217,224,114
48,49,115
57,58,115
59,64,115
59,67,115
59,136,115
76,206,115
79,84,115
84,229,115
97,99,115
97,116,115
103,113,115
109,147,115
119,217,115
121,205,115
126,174,115
136,138,115
153,179,115
185,186,115
217,224,115
13,30,116
35,68,116
49,94,116
58,110,116
59,67,116
75,89,116
77,80,116
96,109,116
97,99,116
97,116,116
98,147,116
99,241,116
103,111,116
106,232,116
107,232,116
109,116,116
113,147,116
121,205,116
126,153,116
132,189,116
135,189,116
162,165,116
172,211,116
185,186,116
217,224,116
224,228,116
13,30,117
52,201,117
58,110,117
59,67,117
60,138,117
67,117,117
67,122,117
70,110,117
75,89,117
83,229,117
97,99,117
97,109,117
98,106,117
99,109,117
105,147,117
106,232,117
126,174,117
128,227,117
131,221,117
157,165,117
162,165,117
172,211,117
185,186,117
194,209,117
217,224,117
13,30,118
30,72,118
47,49,118
49,94,118
58,110,118
60,73,118
70,110,118
75,89,118
80,91,118
83,229,118
95,232,118
97,109,118
98,112,118
117,122,118
131,208,118
131,221,118
132,149,118
160,167,118
162,165,118
206,229,118
217,224,118
1,39,119
9,196,119
13,30,119
30,72,119
47,54,119
60,73,119
70,110,119
83,229,119
95,232,119
97,99,119
97,116,119
99,241,119
103,113,119
104,232,119
106,232,119
117,122,119
119,217,119
129,178,119
131,221,119
134,198,119
139,223,119
162,165,119
162,167,119
188,218,119
191,194,119
197,222,119
206,229,119
217,224,119
224,228,119
1,39,120
12,36,120
30,62,120
35,68,120
38,46,120
38,48,120
49,94,120
49,101,120
58,110,120
59,64,120
70,110,120
76,206,120
77,80,120
94,101,120
97,99,120
99,241,120
100,102,120
119,217,120
121,212,120
132,203,120
147,232,120
160,167,120
162,165,120
193,198,120
197,222,120
3,30,121
3,32,121
12,36,121
30,72,121
37,45,121
48,49,121
48,55,121
49,50,121
57,64,121
70,110,121
94,101,121
95,232,121
97,116,121
97,241,121
99,116,121
99,241,121
106,147,121
107,232,121
109,116,121
118,223,121
119,217,121
121,145,121
133,233,121
135,189,121
185,186,121
194,209,121
197,222,121
217,224,121
3,32,122
9,71,122
9,196,122
12,36,122
48,49,122
55,94,122
64,122,122
70,110,122
71,196,122
79,231,122
94,101,122
95,232,122
97,99,122
97,116,122
99,147,122
100,102,122
100,114,122
118,207,122
118,223,122
121,145,122
121,205,122
123,145,122
128,227,122
135,189,122
139,223,122
145,221,122
158,163,122
160,167,122
162,165,122
185,186,122
188,226,122
192,214,122
3,32,123
9,196,123
49,94,123
60,64,123
60,122,123
60,127,123
60,140,123
64,122,123
64,140,123
70,110,123
71,196,123
79,231,123
95,232,123
96,147,123
97,99,123
97,116,123
97,241,123
108,147,123
115,161,123
118,223,123
122,124,123
122,140,123
123,145,123
128,227,123
133,233,123
135,189,123
139,223,123
158,163,123
162,165,123
162,166,123
162,167,123
185,186,123
217,224,123
1,39,124
3,32,124
3,62,124
9,71,124
9,196,124
37,45,124
49,94,124
55,94,124
56,60,124
56,127,124
59,67,124
60,122,124
64,122,124
64,140,124
70,110,124
71,196,124
79,84,124
79,231,124
93,131,124
97,116,124
100,114,124
118,223,124
121,205,124
126,174,124
127,136,124
128,227,124
131,221,124
132,144,124
133,233,124
135,189,124
139,223,124
158,163,124
162,165,124
162,167,124
172,211,124
3,32,125
9,196,125
30,62,125
37,45,125
38,49,125
38,94,125
55,94,125
57,127,125
58,136,125
60,67,125
65,124,125
97,116,125
97,170,125
99,241,125
100,114,125
109,112,125
121,205,125
127,136,125
128,227,125
131,208,125
131,221,125
133,233,125
141,142,125
154,163,125
157,165,125
158,165,125
162,165,125
185,186,125
1,12,126
9,196,126
11,29,126
14,33,126
37,45,126
49,94,126
55,94,126
56,58,126
67,136,126
70,136,126
75,89,126
78,239,126
93,205,126
96,113,126
97,116,126
97,241,126
99,241,126
106,232,126
113,147,126
121,205,126
132,189,126
132,203,126
133,233,126
145,221,126
158,165,126
189,203,126
224,228,126
37,45,127
49,94,127
70,110,127
78,239,127
79,231,127
97,99,127
97,116,127
97,241,127
106,232,127
109,147,127
128,227,127
133,233,127
150,219,127
158,165,127
172,211,127
217,224,127
224,228,127
26,40,128
38,53,128
38,94,128
52,180,128
58,110,128
69,117,128
79,84,128
95,232,128
97,241,128
102,107,128
102,109,128
109,112,128
118,207,128
118,223,128
119,217,128
133,233,128
144,203,128
172,211,128
173,181,128
224,228,128
10,18,129
13,72,129
30,62,129
37,45,129
37,47,129
38,53,129
38,94,129
49,53,129
49,94,129
53,55,129
53,94,129
54,120,129
55,94,129
59,67,129
79,84,129
95,232,129
98,112,129
99,241,129
102,109,129
102,112,129
104,109,129
104,112,129
106,232,129
109,112,129
109,116,129
113,147,129
118,207,129
121,212,129
126,174,129
135,189,129
142,171,129
150,219,129
173,181,129
232,236,129
10,18,130
11,29,130
13,14,130
13,72,130
19,40,130
37,45,130
49,94,130
53,94,130
89,206,130
97,241,130
98,112,130
99,241,130
112,116,130
118,223,130
121,212,130
126,156,130
128,213,130
128,227,130
135,189,130
141,142,130
155,165,130
166,167,130
221,223,130
224,228,130
13,30,131
13,32,131
13,72,131
14,33,131
30,32,131
30,72,131
37,45,131
46,180,131
49,94,131
53,94,131
55,94,131
58,59,131
65,127,131
67,110,131
75,242,131
76,91,131
79,84,131
83,84,131
108,111,131
118,223,131
121,145,131
121,205,131
121,212,131
129,178,131
131,221,131
139,223,131
160,165,131
162,165,131
172,211,131
185,214,131
217,224,131
3,32,132
13,72,132
46,180,132
49,55,132
49,94,132
67,117,132
79,84,132
83,84,132
89,206,132
97,99,132
97,241,132
99,241,132
108,111,132
109,112,132
118,223,132
121,205,132
128,227,132
139,223,132
160,173,132
162,165,132
172,211,132
183,202,132
186,191,132
192,214,132
197,222,132
206,238,132
217,224,132
13,30,133
13,72,133
37,45,133
46,180,133
50,94,133
64,117,133
64,140,133
70,110,133
79,84,133
83,229,133
93,128,133
93,213,133
97,99,133
109,116,133
117,124,133
117,140,133
118,223,133
121,205,133
126,174,133
133,233,133
135,189,133
141,233,133
158,160,133
162,165,133
192,194,133
192,214,133
197,222,133
206,231,133
217,224,133
13,30,134
49,94,134
59,110,134
64,117,134
77,89,134
99,241,134
109,113,134
117,124,134
118,223,134
119,217,134
121,205,134
124,140,134
126,156,134
126,174,134
129,178,134
131,221,134
153,160,134
153,163,134
162,165,134
172,211,134
192,194,134
209,226,134
217,224,134
9,71,135
11,29,135
13,30,135
13,72,135
26,35,135
30,62,135
30,72,135
38,41,135
79,231,135
81,88,135
81,237,135
81,242,135
85,209,135
108,111,135
109,113,135
113,147,135
118,223,135
121,205,135
121,212,135
141,233,135
143,227,135
149,198,135
153,160,135
162,165,135
173,181,135
192,209,135
192,226,135
209,226,135
232,236,135
1,12,136
1,39,136
9,71,136
13,30,136
37,45,136
48,190,136
69,117,136
70,110,136
79,84,136
85,209,136
85,226,136
86,209,136
93,205,136
106,236,136
111,113,136
115,161,136
118,223,136
119,217,136
121,212,136
126,156,136
129,211,136
131,221,136
139,223,136
144,203,136
149,198,136
153,160,136
163,174,136
164,179,136
173,181,136
209,226,136
217,224,136
224,228,136
237,238,136
12,36,137
13,30,137
26,35,137
35,68,137
58,67,137
67,117,137
76,206,137
79,84,137
83,229,137
98,109,137
99,116,137
99,241,137
100,113,137
108,111,137
111,113,137
118,223,137
126,153,137
128,227,137
131,216,137
131,221,137
139,223,137
141,142,137
153,166,137
164,179,137
173,181,137
185,186,137
192,214,137
209,226,137
217,224,137
224,228,137
9,71,138
12,36,138
13,30,138
38,41,138
67,122,138
67,124,138
79,84,138
83,84,138
97,99,138
97,109,138
97,170,138
97,241,138
98,109,138
105,232,138
106,115,138
106,232,138
107,161,138
109,113,138
112,115,138
115,236,138
118,223,138
126,158,138
139,223,138
155,166,138
173,181,138
206,240,138
209,226,138
217,224,138
38,41,139
54,180,139
67,124,139
70,110,139
79,84,139
96,113,139
97,170,139
99,241,139
100,111,139
102,104,139
103,111,139
115,236,139
118,207,139
118,223,139
121,205,139
126,155,139
126,158,139
131,221,139
133,233,139
139,223,139
155,164,139
155,173,139
161,232,139
185,186,139
197,222,139
206,240,139
217,224,139
38,41,140
54,180,140
59,67,140
67,117,140
97,170,140
97,241,140
98,102,140
99,241,140
115,236,140
119,217,140
121,145,140
123,210,140
126,158,140
133,233,140
149,198,140
150,213,140
161,232,140
188,215,140
208,216,140
217,224,140
29,39,141
35,68,141
38,41,141
61,122,141
67,117,141
67,122,141
95,102,141
97,99,141
97,170,141
97,241,141
98,102,141
98,112,141
99,241,141
102,104,141
105,112,141
105,232,141
106,232,141
109,112,141
115,236,141
119,128,141
119,217,141
126,158,141
131,221,141
132,203,141
133,233,141
136,140,141
149,198,141
153,160,141
161,232,141
192,214,141
206,231,141
217,224,141
13,30,142
35,68,142
38,41,142
60,70,142
61,122,142
67,69,142
67,117,142
81,88,142
86,186,142
86,192,142
95,102,142
95,232,142
97,170,142
97,241,142
98,112,142
99,147,142
102,104,142
104,232,142
105,112,142
105,232,142
115,236,142
119,217,142
121,145,142
121,212,142
131,221,142
133,233,142
149,198,142
153,160,142
209,215,142
217,224,142
9,71,143
13,30,143
46,47,143
61,122,143
79,231,143
81,88,143
97,109,143
97,241,143
99,241,143
105,112,143
105,232,143
107,232,143
107,236,143
112,232,143
115,116,143
115,232,143
119,128,143
119,217,143
126,163,143
131,221,143
141,142,143
142,233,143
145,212,143
206,240,143
209,215,143
217,224,143
9,71,144
13,30,144
47,49,144
47,94,144
61,122,144
76,206,144
81,88,144
93,123,144
96,108,144
97,103,144
97,170,144
98,147,144
99,241,144
100,113,144
102,112,144
103,109,144
103,147,144
107,236,144
112,232,144
115,236,144
119,128,144
121,212,144
131,221,144
132,203,144
135,189,144
141,142,144
170,241,144
185,186,144
198,211,144
204,209,144
217,224,144
232,236,144
19,26,145
30,62,145
37,47,145
52,94,145
69,117,145
83,84,145
93,228,145
96,108,145
97,99,145
97,170,145
102,104,145
109,112,145
115,236,145
131,221,145
132,203,145
149,198,145
157,179,145
170,241,145
173,181,145
185,186,145
216,221,145
217,224,145
235,238,145
1,39,146
3,30,146
52,201,146
58,67,146
58,110,146
59,67,146
86,214,146
93,228,146
95,161,146
96,108,146
97,99,146
100,113,146
106,232,146
109,112,146
115,232,146
118,223,146
119,128,146
121,212,146
123,145,146
131,221,146
132,203,146
136,138,146
149,198,146
155,164,146
157,179,146
185,186,146
189,203,146
192,214,146
217,224,146
232,236,146
3,30,147
19,26,147
26,40,147
30,62,147
59,110,147
67,110,147
79,84,147
95,104,147
96,108,147
97,99,147
97,241,147
107,115,147
107,236,147
121,145,147
131,221,147
132,203,147
136,138,147
141,233,147
156,163,147
185,186,147
217,224,147
19,26,148
30,62,148
38,180,148
49,94,148
52,120,148
58,110,148
59,110,148
67,110,148
79,84,148
88,206,148
88,240,148
95,104,148
96,112,148
97,99,148
97,116,148
98,112,148
98,232,148
105,232,148
107,161,148
115,236,148
118,207,148
119,128,148
131,221,148
132,203,148
133,233,148
136,138,148
153,160,148
155,164,148
208,216,148
217,224,148
224,228,148
1,39,149
3,72,149
19,26,149
41,94,149
41,120,149
46,54,149
60,136,149
60,140,149
67,122,149
79,84,149
79,231,149
96,98,149
97,99,149
97,116,149
98,112,149
99,170,149
100,113,149
102,104,149
103,113,149
106,115,149
107,115,149
107,161,149
107,236,149
118,207,149
118,223,149
119,128,149
121,205,149
131,221,149
133,233,149
134,193,149
136,140,149
141,142,149
153,160,149
158,164,149
178,211,149
179,181,149
185,186,149
187,214,149
208,216,149
217,224,149
231,239,149
12,36,150
38,180,150
46,52,150
58,117,150
67,122,150
76,206,150
79,84,150
96,100,150
96,113,150
97,109,150
97,116,150
99,170,150
100,113,150
102,104,150
105,232,150
107,161,150
107,232,150
107,236,150
108,111,150
111,113,150
118,207,150
118,223,150
121,205,150
123,145,150
126,153,150
131,221,150
134,198,150
136,140,150
141,233,150
156,174,150
164,179,150
169,177,150
179,181,150
185,186,150
208,216,150
217,224,150
224,228,150
19,26,151
29,39,151
49,94,151
52,201,151
61,124,151
67,122,151
93,221,151
95,104,151
96,113,151
96,241,151
97,109,151
97,112,151
97,116,151
99,241,151
100,113,151
107,236,151
108,111,151
109,112,151
115,236,151
118,223,151
121,145,151
121,205,151
126,154,151
126,163,151
128,213,151
131,221,151
154,163,151
155,169,151
156,174,151
159,198,151
161,232,151
161,236,151
162,165,151
179,181,151
185,186,151
187,192,151
208,216,151
209,215,151
216,221,151
217,224,151
9,71,152
11,29,152
19,26,152
29,39,152
47,94,152
49,94,152
52,120,152
81,235,152
95,104,152
96,100,152
97,109,152
97,116,152
97,170,152
99,170,152
99,241,152
100,113,152
103,111,152
103,113,152
107,161,152
107,232,152
107,236,152
108,111,152
109,112,152
109,116,152
110,124,152
112,113,152
115,232,152
118,223,152
119,131,152
121,212,152
126,154,152
126,163,152
131,221,152
132,172,152
132,203,152
135,189,152
141,233,152
154,163,152
156,174,152
162,165,152
172,211,152
185,186,152
208,216,152
208,224,152
209,215,152
216,221,152
217,224,152
30,62,153
47,54,153
47,120,153
52,201,153
95,104,153
96,100,153
97,99,153
97,116,153
98,100,153
99,170,153
99,241,153
100,103,153
100,113,153
103,113,153
106,115,153
106,232,153
107,161,153
108,111,153
109,112,153
110,124,153
118,223,153
126,158,153
126,163,153
131,221,153
132,203,153
135,189,153
153,154,153
154,158,153
167,168,153
179,181,153
189,203,153
192,200,153
192,214,153
209,215,153
217,224,153
224,228,153
13,30,154
30,32,154
30,62,154
47,52,154
52,120,154
52,201,154
95,104,154
97,99,154
97,170,154
99,170,154
100,103,154
103,113,154
107,161,154
107,236,154
108,111,154
109,116,154
115,147,154
119,145,154
126,158,154
132,203,154
143,216,154
161,232,154
164,179,154
172,211,154
173,181,154
204,215,154
209,215,154
217,224,154
13,30,155
29,39,155
41,120,155
49,94,155
53,54,155
61,64,155
64,67,155
67,122,155
95,104,155
96,100,155
99,170,155
100,113,155
107,232,155
107,236,155
108,111,155
113,147,155
115,147,155
118,223,155
121,205,155
132,203,155
135,189,155
143,216,155
153,163,155
157,179,155
163,174,155
179,181,155
209,215,155
217,224,155
224,228,155
13,30,156
19,26,156
29,39,156
56,66,156
58,117,156
69,124,156
97,116,156
98,112,156
99,241,156
103,113,156
110,117,156
121,205,156
121,212,156
123,145,156
126,163,156
132,203,156
135,189,156
143,216,156
153,163,156
158,173,156
162,165,156
164,179,156
178,211,156
179,181,156
209,215,156
217,224,156
224,228,156
13,30,157
13,72,157
19,26,157
29,39,157
30,32,157
56,66,157
58,61,157
58,64,157
67,110,157
67,122,157
76,206,157
95,104,157
97,116,157
98,112,157
99,241,157
103,113,157
110,117,157
112,113,157
115,147,157
135,189,157
136,138,157
141,203,157
143,216,157
153,163,157
162,165,157
178,211,157
185,186,157
209,215,157
217,224,157
13,72,158
19,26,158
29,39,158
56,66,158
58,61,158
58,64,158
76,206,158
95,104,158
95,232,158
97,109,158
98,112,158
106,232,158
118,223,158
131,208,158
132,203,158
143,216,158
161,232,158
162,165,158
164,179,158
209,215,158
217,224,158
13,30,159
13,72,159
19,26,159
29,39,159
30,62,159
46,180,159
48,190,159
59,136,159
100,113,159
105,112,159
105,232,159
106,232,159
112,115,159
121,205,159
132,203,159
143,216,159
185,186,159
206,231,159
209,215,159
217,224,159
13,30,160
13,72,160
29,39,160
30,33,160
30,62,160
48,190,160
58,61,160
58,122,160
61,122,160
61,124,160
97,104,160
103,113,160
126,156,160
143,216,160
160,173,160
164,181,160
169,177,160
187,204,160
187,214,160
192,214,160
204,214,160
206,231,160
209,215,160
10,26,161
13,30,161
13,62,161
13,72,161
29,39,161
30,62,161
37,45,161
48,190,161
49,55,161
52,120,161
58,60,161
58,122,161
59,60,161
60,122,161
93,131,161
98,112,161
107,161,161
118,223,161
121,145,161
121,205,161
123,145,161
126,156,161
131,150,161
131,217,161
143,216,161
153,160,161
172,211,161
205,217,161
209,215,161
217,224,161
224,228,161
6,15,162
13,30,162
13,72,162
29,39,162
30,62,162
38,50,162
38,52,162
38,94,162
38,120,162
46,55,162
47,48,162
49,53,162
50,94,162
52,120,162
53,55,162
58,60,162
58,122,162
58,124,162
59,136,162
61,124,162
97,116,162
97,147,162
98,112,162
118,223,162
121,205,162
121,212,162
121,217,162
126,156,162
132,203,162
136,138,162
145,205,162
145,217,162
163,174,162
172,211,162
205,217,162
209,215,162
212,217,162
13,30,163
30,62,163
38,94,163
46,47,163
48,49,163
49,55,163
50,94,163
58,60,163
58,117,163
59,60,163
59,136,163
60,136,163
93,205,163
97,99,163
97,116,163
97,147,163
98,112,163
107,161,163
118,223,163
120,180,163
121,205,163
121,212,163
123,145,163
126,156,163
126,157,163
131,221,163
143,216,163
145,221,163
148,171,163
150,219,163
167,168,163
172,211,163
185,186,163
189,203,163
192,214,163
205,224,163
13,30,164
30,62,164
38,120,164
48,49,164
49,55,164
50,94,164
54,120,164
57,110,164
67,122,164
70,110,164
79,84,164
97,116,164
98,112,164
107,161,164
112,115,164
119,131,164
119,217,164
121,212,164
126,154,164
126,173,164
131,224,164
134,148,164
143,216,164
145,221,164
148,198,164
150,219,164
163,174,164
164,181,164
168,174,164
172,211,164
178,211,164
192,214,164
209,215,164
216,217,164
217,224,164
224,228,164
13,30,165
13,72,165
29,39,165
30,32,165
30,62,165
37,47,165
49,53,165
53,55,165
79,84,165
97,116,165
98,112,165
106,232,165
107,161,165
115,147,165
118,223,165
119,217,165
121,212,165
126,154,165
128,213,165
131,208,165
132,203,165
143,216,165
145,221,165
167,168,165
172,211,165
184,203,165
185,186,165
185,194,165
224,228,165
13,72,166
19,26,166
29,39,166
30,32,166
30,62,166
54,120,166
97,116,166
98,112,166
102,114,166
112,115,166
118,223,166
119,217,166
121,212,166
128,213,166
131,208,166
132,203,166
141,142,166
143,216,166
145,221,166
150,219,166
155,179,166
162,167,166
164,179,166
172,211,166
185,186,166
186,204,166
194,209,166
224,228,166
26,40,167
30,32,167
37,47,167
50,94,167
79,84,167
96,113,167
98,112,167
100,112,167
107,161,167
112,113,167
115,236,167
118,145,167
118,223,167
121,205,167
121,212,167
123,210,167
126,153,167
128,213,167
131,208,167
132,203,167
135,189,167
143,216,167
145,221,167
145,223,167
157,162,167
157,164,167
172,211,167
192,214,167
209,215,167
224,228,167
9,71,168
13,30,168
19,26,168
26,40,168
29,39,168
30,32,168
42,101,168
